sensor,time,freq
1,2014-03-28T05:00:08+00:00,71527559.0551
1,2014-03-28T06:00:08+00:00,71527559.0551
1,2014-03-28T07:00:08+00:00,71527559.0551
1,2014-03-28T08:00:09+00:00,71527559.0551
1,2014-03-28T09:00:09+00:00,71527559.0551
1,2014-03-28T10:00:09+00:00,71527559.0551
1,2014-03-28T11:00:09+00:00,71527559.0551
1,2014-03-28T12:00:09+00:00,71527559.0551
1,2014-03-28T13:00:09+00:00,71527559.0551
1,2014-03-28T14:00:09+00:00,71527559.0551
1,2014-03-28T15:00:09+00:00,71527559.0551
1,2014-03-28T16:00:09+00:00,71527559.0551
1,2014-03-28T17:00:10+00:00,71527559.0551
1,2014-03-28T18:00:07+00:00,71527559.0551
1,2014-03-28T19:00:07+00:00,71527559.0551
1,2014-03-28T20:00:07+00:00,71527559.0551
1,2014-03-28T21:00:07+00:00,71527559.0551
1,2014-03-28T22:00:07+00:00,71527559.0551
1,2014-03-28T23:00:07+00:00,71527559.0551
1,2014-03-29T00:00:08+00:00,71527559.0551
1,2014-03-29T01:00:08+00:00,71527559.0551
1,2014-03-29T02:00:08+00:00,71527559.0551
1,2014-03-29T03:00:08+00:00,71527559.0551
1,2014-03-29T04:00:08+00:00,71527559.0551
1,2014-03-29T05:00:08+00:00,71527559.0551
1,2014-03-29T06:00:08+00:00,71527559.0551
1,2014-03-29T07:00:08+00:00,71527559.0551
1,2014-03-29T08:00:08+00:00,71527559.0551
1,2014-03-29T09:00:08+00:00,71527559.0551
1,2014-03-29T10:00:09+00:00,71527559.0551
1,2014-03-29T11:00:09+00:00,71527559.0551
1,2014-03-29T12:00:09+00:00,71527559.0551
1,2014-03-29T13:00:09+00:00,71527559.0551
1,2014-03-29T14:00:09+00:00,71527559.0551
1,2014-03-29T15:00:09+00:00,71527559.0551
1,2014-03-29T16:00:09+00:00,71527559.0551
1,2014-03-29T17:00:09+00:00,71527559.0551
1,2014-03-29T18:15:05+00:00,71527559.0551
1,2014-03-29T19:15:05+00:00,71527559.0551
1,2014-03-29T20:15:05+00:00,71527559.0551
1,2014-03-29T21:15:05+00:00,71527559.0551
1,2014-03-29T22:15:05+00:00,71527559.0551
1,2014-03-29T23:15:06+00:00,71527559.0551
1,2014-03-30T00:15:06+00:00,71527559.0551
1,2014-03-30T01:15:06+00:00,71527559.0551
1,2014-03-30T02:15:06+00:00,71527559.0551
1,2014-03-30T03:15:06+00:00,71527559.0551
1,2014-03-30T04:15:06+00:00,71527559.0551
1,2014-03-30T05:15:06+00:00,71527559.0551
1,2014-03-30T06:15:06+00:00,71527559.0551
1,2014-03-30T07:15:07+00:00,71527559.0551
1,2014-03-30T08:15:07+00:00,71527559.0551
1,2014-03-30T09:15:07+00:00,71527559.0551
1,2014-03-30T10:15:07+00:00,71527559.0551
1,2014-03-30T11:15:07+00:00,71527559.0551
1,2014-03-30T12:15:07+00:00,71527559.0551
1,2014-03-30T13:15:07+00:00,71527559.0551
1,2014-03-30T14:15:07+00:00,71527559.0551
1,2014-03-30T15:15:08+00:00,71527559.0551
1,2014-03-30T16:15:08+00:00,71527559.0551
1,2014-03-30T17:15:08+00:00,71527559.0551
1,2014-03-30T18:15:05+00:00,71527559.0551
1,2014-03-30T19:15:05+00:00,71527559.0551
1,2014-03-30T20:15:05+00:00,71527559.0551
1,2014-03-30T21:15:05+00:00,71527559.0551
1,2014-03-30T22:15:05+00:00,71527559.0551
1,2014-03-30T23:15:05+00:00,71527559.0551
1,2014-03-31T00:15:06+00:00,71527559.0551
1,2014-03-31T01:15:06+00:00,71527559.0551
1,2014-03-31T02:15:06+00:00,71527559.0551
1,2014-03-31T03:15:06+00:00,71527559.0551
1,2014-03-31T04:15:06+00:00,71527559.0551
1,2014-03-31T05:15:06+00:00,71527559.0551
1,2014-03-31T06:15:06+00:00,71527559.0551
1,2014-03-31T07:15:06+00:00,71527559.0551
1,2014-03-31T08:15:07+00:00,71527559.0551
1,2014-03-31T09:15:07+00:00,71527559.0551
1,2014-03-31T10:15:07+00:00,71527559.0551
1,2014-03-31T11:15:07+00:00,71527559.0551
1,2014-03-31T12:15:07+00:00,71527559.0551
1,2014-03-31T13:15:07+00:00,71527559.0551
1,2014-03-31T14:15:07+00:00,71527559.0551
1,2014-03-31T15:15:07+00:00,71527559.0551
1,2014-03-31T16:15:07+00:00,71527559.0551
1,2014-03-31T17:15:07+00:00,71527559.0551
1,2014-03-31T18:15:05+00:00,71527559.0551
1,2014-03-31T19:15:05+00:00,71527559.0551
1,2014-03-31T20:15:05+00:00,71527559.0551
1,2014-03-31T21:15:05+00:00,71527559.0551
1,2014-03-31T22:15:05+00:00,71527559.0551
1,2014-03-31T23:15:05+00:00,71527559.0551
1,2014-04-01T00:15:06+00:00,71527559.0551
1,2014-04-01T01:15:06+00:00,71527559.0551
1,2014-04-01T02:15:06+00:00,71527559.0551
1,2014-04-01T03:15:06+00:00,71527559.0551
1,2014-04-01T04:15:06+00:00,71527559.0551
1,2014-04-01T05:15:06+00:00,71527559.0551
1,2014-04-01T06:15:06+00:00,71527559.0551
1,2014-04-01T07:15:06+00:00,71527559.0551
1,2014-04-01T08:15:07+00:00,71527559.0551
1,2014-04-01T09:15:07+00:00,71527559.0551
1,2014-04-01T10:15:07+00:00,71527559.0551
1,2014-04-01T11:15:07+00:00,71527559.0551
1,2014-04-01T12:15:07+00:00,71527559.0551
1,2014-04-01T13:15:07+00:00,71527559.0551
1,2014-04-01T14:15:07+00:00,71527559.0551
1,2014-04-01T15:15:07+00:00,71527559.0551
1,2014-04-01T16:15:07+00:00,71527559.0551
1,2014-04-01T17:15:08+00:00,71527559.0551
1,2014-04-01T18:00:07+00:00,71527559.0551
1,2014-04-01T19:00:07+00:00,71527559.0551
1,2014-04-01T20:00:07+00:00,71527559.0551
1,2014-04-01T21:00:07+00:00,71527559.0551
1,2014-04-01T22:00:07+00:00,71527559.0551
1,2014-04-01T23:00:08+00:00,71527559.0551
1,2014-04-02T00:00:08+00:00,71527559.0551
1,2014-04-02T01:00:08+00:00,71527559.0551
1,2014-04-02T02:00:08+00:00,71527559.0551
1,2014-04-02T03:00:08+00:00,71527559.0551
1,2014-04-02T04:00:08+00:00,71527559.0551
1,2014-04-02T05:00:08+00:00,71527559.0551
1,2014-04-02T06:00:08+00:00,71527559.0551
1,2014-04-02T07:00:09+00:00,71527559.0551
1,2014-04-02T08:00:09+00:00,71527559.0551
1,2014-04-02T09:00:09+00:00,71527559.0551
1,2014-04-02T10:00:09+00:00,71527559.0551
1,2014-04-02T11:00:09+00:00,71527559.0551
1,2014-04-02T12:00:09+00:00,71527559.0551
1,2014-04-02T13:00:09+00:00,71527559.0551
1,2014-04-02T14:00:09+00:00,71527559.0551
1,2014-04-02T15:00:09+00:00,71527559.0551
1,2014-04-02T16:00:10+00:00,71527559.0551
1,2014-04-02T17:00:10+00:00,71527559.0551
1,2014-04-02T18:00:07+00:00,71527559.0551
1,2014-04-02T19:00:07+00:00,71527559.0551
1,2014-04-02T20:00:07+00:00,71527559.0551
1,2014-04-02T21:00:07+00:00,71527559.0551
1,2014-04-02T22:00:07+00:00,71527559.0551
1,2014-04-02T23:00:07+00:00,71527559.0551
1,2014-04-03T00:00:08+00:00,71527559.0551
1,2014-04-03T01:00:08+00:00,71527559.0551
1,2014-04-03T02:00:08+00:00,71527559.0551
1,2014-04-03T03:00:08+00:00,71527559.0551
1,2014-04-03T04:00:08+00:00,71527559.0551
1,2014-04-03T05:00:08+00:00,71527559.0551
1,2014-04-03T06:00:08+00:00,71527559.0551
1,2014-04-03T07:00:08+00:00,71527559.0551
1,2014-04-03T08:00:08+00:00,71527559.0551
1,2014-04-03T09:00:09+00:00,71527559.0551
1,2014-04-03T10:00:09+00:00,71527559.0551
1,2014-04-03T11:00:09+00:00,71527559.0551
1,2014-04-03T12:00:09+00:00,71527559.0551
1,2014-04-03T13:00:09+00:00,71527559.0551
1,2014-04-03T14:00:09+00:00,71527559.0551
1,2014-04-03T15:00:09+00:00,71527559.0551
1,2014-04-03T16:00:10+00:00,71527559.0551
1,2014-04-03T17:00:10+00:00,71527559.0551
1,2014-04-03T18:15:05+00:00,71527559.0551
1,2014-04-03T19:15:05+00:00,71527559.0551
1,2014-04-03T20:15:05+00:00,71527559.0551
1,2014-04-03T21:15:05+00:00,71527559.0551
1,2014-04-03T22:15:05+00:00,71527559.0551
1,2014-04-03T23:15:06+00:00,71527559.0551
1,2014-04-04T00:15:06+00:00,71527559.0551
1,2014-04-04T01:15:06+00:00,71527559.0551
1,2014-04-04T02:15:06+00:00,71527559.0551
1,2014-04-04T03:15:06+00:00,71527559.0551
1,2014-04-04T04:15:06+00:00,71527559.0551
1,2014-04-04T05:15:06+00:00,71527559.0551
1,2014-04-04T06:15:06+00:00,71527559.0551
1,2014-04-04T07:15:07+00:00,71527559.0551
1,2014-04-04T08:15:07+00:00,71527559.0551
1,2014-04-04T09:15:07+00:00,71527559.0551
1,2014-04-04T10:15:07+00:00,71527559.0551
1,2014-04-04T11:15:07+00:00,71527559.0551
1,2014-04-04T12:15:07+00:00,71527559.0551
1,2014-04-04T13:15:07+00:00,71527559.0551
1,2014-04-04T14:15:07+00:00,71527559.0551
1,2014-04-04T15:15:07+00:00,71527559.0551
1,2014-04-04T16:15:08+00:00,71527559.0551
1,2014-04-04T17:15:08+00:00,71527559.0551
1,2014-04-04T18:00:07+00:00,71527559.0551
1,2014-04-04T19:00:07+00:00,71527559.0551
1,2014-04-04T20:00:07+00:00,71527559.0551
1,2014-04-04T21:00:07+00:00,71527559.0551
1,2014-04-04T22:00:07+00:00,71527559.0551
1,2014-04-04T23:00:07+00:00,71527559.0551
1,2014-04-05T00:00:08+00:00,71527559.0551
1,2014-04-05T01:00:08+00:00,71527559.0551
1,2014-04-05T02:00:08+00:00,71527559.0551
1,2014-04-05T03:00:08+00:00,71527559.0551
1,2014-04-05T04:00:08+00:00,71527559.0551
1,2014-04-05T05:00:08+00:00,71527559.0551
1,2014-04-05T06:00:08+00:00,71527559.0551
1,2014-04-05T07:00:08+00:00,71527559.0551
1,2014-04-05T08:00:09+00:00,71527559.0551
1,2014-04-05T09:00:09+00:00,71527559.0551
1,2014-04-05T10:00:09+00:00,71527559.0551
1,2014-04-05T11:00:09+00:00,71527559.0551
1,2014-04-05T12:00:09+00:00,71527559.0551
1,2014-04-05T13:00:09+00:00,71527559.0551
1,2014-04-05T14:00:09+00:00,71527559.0551
1,2014-04-05T15:00:09+00:00,71527559.0551
1,2014-04-05T16:00:10+00:00,71527559.0551
1,2014-04-05T17:00:10+00:00,71527559.0551
1,2014-04-05T18:00:07+00:00,71527559.0551
1,2014-04-05T19:00:07+00:00,71527559.0551
1,2014-04-05T20:00:07+00:00,71527559.0551
1,2014-04-05T21:00:07+00:00,71527559.0551
1,2014-04-05T22:00:07+00:00,71527559.0551
1,2014-04-05T23:00:07+00:00,71527559.0551
1,2014-04-06T00:00:08+00:00,71527559.0551
1,2014-04-06T01:00:08+00:00,71527559.0551
1,2014-04-06T02:00:08+00:00,71527559.0551
1,2014-04-06T03:00:08+00:00,71527559.0551
1,2014-04-06T04:00:08+00:00,71527559.0551
1,2014-04-06T05:00:08+00:00,71527559.0551
1,2014-04-06T06:00:08+00:00,71527559.0551
1,2014-04-06T07:00:08+00:00,71527559.0551
1,2014-04-06T08:00:08+00:00,71527559.0551
1,2014-04-06T09:00:09+00:00,71527559.0551
1,2014-04-06T10:00:09+00:00,71527559.0551
1,2014-04-06T11:00:09+00:00,71527559.0551
1,2014-04-06T12:00:09+00:00,71527559.0551
1,2014-04-06T13:00:09+00:00,71527559.0551
1,2014-04-06T14:00:09+00:00,71527559.0551
1,2014-04-06T15:00:09+00:00,71527559.0551
1,2014-04-06T16:00:09+00:00,71527559.0551
1,2014-04-06T17:00:10+00:00,71527559.0551
1,2014-04-06T18:00:07+00:00,71527559.0551
1,2014-04-06T19:00:07+00:00,71527559.0551
1,2014-04-06T20:00:07+00:00,71527559.0551
1,2014-04-06T21:00:07+00:00,71527559.0551
1,2014-04-06T22:00:07+00:00,71527559.0551
1,2014-04-06T23:00:08+00:00,71527559.0551
1,2014-04-07T00:00:08+00:00,71527559.0551
1,2014-04-07T01:00:08+00:00,71527559.0551
1,2014-04-07T02:00:08+00:00,71527559.0551
1,2014-04-07T03:00:08+00:00,71527559.0551
1,2014-04-07T04:00:08+00:00,71527559.0551
1,2014-04-07T05:00:08+00:00,71527559.0551
1,2014-04-07T06:00:08+00:00,71527559.0551
1,2014-04-07T07:00:08+00:00,71527559.0551
1,2014-04-07T08:00:08+00:00,71527559.0551
1,2014-04-07T09:00:08+00:00,71527559.0551
1,2014-04-07T10:00:09+00:00,71527559.0551
1,2014-04-07T11:00:09+00:00,71527559.0551
1,2014-04-07T12:00:09+00:00,71527559.0551
1,2014-04-07T13:00:09+00:00,71527559.0551
1,2014-04-07T14:00:09+00:00,71527559.0551
1,2014-04-07T15:00:09+00:00,71527559.0551
1,2014-04-07T16:00:09+00:00,71527559.0551
1,2014-04-07T17:00:09+00:00,71527559.0551
1,2014-04-07T18:00:07+00:00,71527559.0551
1,2014-04-07T19:00:07+00:00,71527559.0551
1,2014-04-07T20:00:07+00:00,71527559.0551
1,2014-04-07T21:00:07+00:00,71527559.0551
1,2014-04-07T22:00:07+00:00,71527559.0551
1,2014-04-07T23:00:08+00:00,71527559.0551
1,2014-04-08T00:00:08+00:00,71527559.0551
1,2014-04-08T01:00:08+00:00,71527559.0551
1,2014-04-08T02:00:08+00:00,71527559.0551
1,2014-04-08T03:00:08+00:00,71527559.0551
1,2014-04-08T04:00:08+00:00,71527559.0551
1,2014-04-08T05:00:08+00:00,71527559.0551
1,2014-04-08T06:00:08+00:00,71527559.0551
1,2014-04-08T07:00:08+00:00,71527559.0551
1,2014-04-08T08:00:09+00:00,71527559.0551
1,2014-04-08T09:00:09+00:00,71527559.0551
1,2014-04-08T10:00:09+00:00,71527559.0551
1,2014-04-08T11:00:09+00:00,71527559.0551
1,2014-04-08T12:00:09+00:00,71527559.0551
1,2014-04-08T13:00:09+00:00,71527559.0551
1,2014-04-08T14:00:09+00:00,71527559.0551
1,2014-04-08T15:00:09+00:00,71527559.0551
1,2014-04-08T16:00:09+00:00,71527559.0551
1,2014-04-08T17:00:09+00:00,71527559.0551
1,2014-04-08T18:15:05+00:00,71527559.0551
1,2014-04-08T19:15:05+00:00,71527559.0551
1,2014-04-08T20:15:05+00:00,71527559.0551
1,2014-04-08T21:15:05+00:00,71527559.0551
1,2014-04-08T22:15:05+00:00,71527559.0551
1,2014-04-08T23:15:06+00:00,71527559.0551
1,2014-04-09T00:15:06+00:00,71527559.0551
1,2014-04-09T01:15:06+00:00,71527559.0551
1,2014-04-09T02:15:06+00:00,71527559.0551
1,2014-04-09T03:15:06+00:00,71527559.0551
1,2014-04-09T04:15:06+00:00,71527559.0551
1,2014-04-09T05:15:06+00:00,71527559.0551
1,2014-04-09T06:15:06+00:00,71527559.0551
1,2014-04-09T07:15:07+00:00,71527559.0551
1,2014-04-09T08:15:07+00:00,71527559.0551
1,2014-04-09T09:15:07+00:00,71527559.0551
1,2014-04-09T10:15:07+00:00,71527559.0551
1,2014-04-09T11:15:07+00:00,71527559.0551
1,2014-04-09T12:15:07+00:00,71527559.0551
1,2014-04-09T13:15:07+00:00,71527559.0551
1,2014-04-09T14:15:07+00:00,71527559.0551
1,2014-04-09T15:15:07+00:00,71527559.0551
1,2014-04-09T16:15:08+00:00,71527559.0551
1,2014-04-09T17:15:08+00:00,71527559.0551
1,2014-04-09T18:00:07+00:00,71527559.0551
1,2014-04-09T19:00:07+00:00,71527559.0551
1,2014-04-09T20:00:07+00:00,71527559.0551
1,2014-04-09T21:00:07+00:00,71527559.0551
1,2014-04-09T22:00:07+00:00,71527559.0551
1,2014-04-09T23:00:07+00:00,71527559.0551
1,2014-04-10T00:00:08+00:00,71527559.0551
1,2014-04-10T01:00:08+00:00,71527559.0551
1,2014-04-10T02:00:08+00:00,71527559.0551
1,2014-04-10T03:00:08+00:00,71527559.0551
1,2014-04-10T04:00:08+00:00,71527559.0551
1,2014-04-10T05:00:08+00:00,71527559.0551
1,2014-04-10T06:00:08+00:00,71527559.0551
1,2014-04-10T07:00:08+00:00,71527559.0551
1,2014-04-10T08:00:08+00:00,71527559.0551
1,2014-04-10T09:00:08+00:00,71527559.0551
1,2014-04-10T10:00:09+00:00,71527559.0551
1,2014-04-10T11:00:09+00:00,71527559.0551
1,2014-04-10T12:00:09+00:00,71527559.0551
1,2014-04-10T13:00:09+00:00,71527559.0551
1,2014-04-10T14:00:09+00:00,71527559.0551
1,2014-04-10T15:00:09+00:00,71527559.0551
1,2014-04-10T16:00:09+00:00,71527559.0551
1,2014-04-10T17:00:09+00:00,71527559.0551
1,2014-04-10T18:00:07+00:00,71527559.0551
1,2014-04-10T19:00:07+00:00,71527559.0551
1,2014-04-10T20:00:07+00:00,71527559.0551
1,2014-04-10T21:00:07+00:00,71527559.0551
1,2014-04-10T22:00:07+00:00,71527559.0551
1,2014-04-10T23:00:07+00:00,71527559.0551
1,2014-04-11T00:00:08+00:00,71527559.0551
1,2014-04-11T01:00:08+00:00,71527559.0551
1,2014-04-11T02:00:08+00:00,71527559.0551
1,2014-04-11T03:00:08+00:00,71527559.0551
1,2014-04-11T04:00:08+00:00,71527559.0551
1,2014-04-11T05:00:08+00:00,71527559.0551
1,2014-04-11T06:00:08+00:00,71527559.0551
1,2014-04-11T07:00:08+00:00,71527559.0551
1,2014-04-11T08:00:09+00:00,71527559.0551
1,2014-04-11T09:00:09+00:00,71527559.0551
1,2014-04-11T10:00:09+00:00,71527559.0551
1,2014-04-11T11:00:09+00:00,71527559.0551
1,2014-04-11T12:00:09+00:00,71527559.0551
1,2014-04-11T13:00:09+00:00,71527559.0551
1,2014-04-11T14:00:09+00:00,71527559.0551
1,2014-04-11T15:00:09+00:00,71527559.0551
1,2014-04-11T16:00:10+00:00,71527559.0551
1,2014-04-11T17:00:10+00:00,71527559.0551
1,2014-04-11T18:00:07+00:00,71527559.0551
1,2014-04-11T19:00:07+00:00,71527559.0551
1,2014-04-11T20:00:07+00:00,71527559.0551
1,2014-04-11T21:00:07+00:00,71527559.0551
1,2014-04-11T22:00:07+00:00,71527559.0551
1,2014-04-11T23:00:07+00:00,71527559.0551
1,2014-04-12T00:00:08+00:00,71527559.0551
1,2014-04-12T01:00:08+00:00,71527559.0551
1,2014-04-12T02:00:08+00:00,71527559.0551
1,2014-04-12T03:00:08+00:00,71527559.0551
1,2014-04-12T04:00:08+00:00,71527559.0551
1,2014-04-12T05:00:08+00:00,71527559.0551
1,2014-04-12T06:00:08+00:00,71527559.0551
1,2014-04-12T07:00:08+00:00,71527559.0551
1,2014-04-12T08:00:09+00:00,71527559.0551
1,2014-04-12T09:00:09+00:00,71527559.0551
1,2014-04-12T10:00:09+00:00,71527559.0551
1,2014-04-12T11:00:09+00:00,71527559.0551
1,2014-04-12T12:00:09+00:00,71527559.0551
1,2014-04-12T13:00:09+00:00,71527559.0551
1,2014-04-12T14:00:09+00:00,71527559.0551
1,2014-04-12T15:00:09+00:00,71527559.0551
1,2014-04-12T16:00:10+00:00,71527559.0551
1,2014-04-12T17:00:10+00:00,71527559.0551
1,2014-04-12T18:00:07+00:00,71527559.0551
1,2014-04-12T19:00:07+00:00,71527559.0551
1,2014-04-12T20:00:07+00:00,71527559.0551
1,2014-04-12T21:00:07+00:00,71527559.0551
1,2014-04-12T22:00:07+00:00,71527559.0551
1,2014-04-12T23:00:08+00:00,71527559.0551
1,2014-04-13T00:00:08+00:00,71527559.0551
1,2014-04-13T01:00:08+00:00,71527559.0551
1,2014-04-13T02:00:08+00:00,71527559.0551
1,2014-04-13T03:00:08+00:00,71527559.0551
1,2014-04-13T04:00:08+00:00,71527559.0551
1,2014-04-13T05:00:08+00:00,71527559.0551
1,2014-04-13T06:00:08+00:00,71527559.0551
1,2014-04-13T07:00:08+00:00,71527559.0551
1,2014-04-13T08:00:09+00:00,71527559.0551
1,2014-04-13T09:00:09+00:00,71527559.0551
1,2014-04-13T10:00:09+00:00,71527559.0551
1,2014-04-13T11:00:09+00:00,71527559.0551
1,2014-04-13T12:00:09+00:00,71527559.0551
1,2014-04-13T13:00:09+00:00,71527559.0551
1,2014-04-13T14:00:09+00:00,71527559.0551
1,2014-04-13T15:00:10+00:00,71527559.0551
1,2014-04-13T16:00:10+00:00,71527559.0551
1,2014-04-13T17:00:10+00:00,71527559.0551
1,2014-04-13T18:00:07+00:00,71527559.0551
1,2014-04-13T19:00:07+00:00,71527559.0551
1,2014-04-13T20:00:07+00:00,71527559.0551
1,2014-04-13T21:00:07+00:00,71527559.0551
1,2014-04-13T22:00:07+00:00,71527559.0551
1,2014-04-13T23:00:08+00:00,71527559.0551
1,2014-04-14T00:00:08+00:00,71527559.0551
1,2014-04-14T01:00:08+00:00,71527559.0551
1,2014-04-14T02:00:08+00:00,71527559.0551
1,2014-04-14T03:00:08+00:00,71527559.0551
1,2014-04-14T04:00:08+00:00,71527559.0551
1,2014-04-14T05:00:08+00:00,71527559.0551
1,2014-04-14T06:00:08+00:00,71527559.0551
1,2014-04-14T07:00:08+00:00,71527559.0551
1,2014-04-14T08:00:09+00:00,71527559.0551
1,2014-04-14T09:00:09+00:00,71527559.0551
1,2014-04-14T10:00:09+00:00,71527559.0551
1,2014-04-14T11:00:09+00:00,71527559.0551
1,2014-04-14T12:00:09+00:00,71527559.0551
1,2014-04-14T13:00:09+00:00,71527559.0551
1,2014-04-14T14:00:09+00:00,71527559.0551
1,2014-04-14T15:00:09+00:00,71527559.0551
1,2014-04-14T16:00:10+00:00,71527559.0551
1,2014-04-14T17:00:10+00:00,71527559.0551
1,2014-04-14T18:00:07+00:00,71527559.0551
1,2014-04-14T19:00:07+00:00,71527559.0551
1,2014-04-14T20:00:07+00:00,71527559.0551
1,2014-04-14T21:00:07+00:00,71527559.0551
1,2014-04-14T22:00:07+00:00,71527559.0551
1,2014-04-14T23:00:07+00:00,71527559.0551
1,2014-04-15T00:00:08+00:00,71527559.0551
1,2014-04-15T01:00:08+00:00,71527559.0551
1,2014-04-15T02:00:08+00:00,71527559.0551
1,2014-04-15T03:00:08+00:00,71527559.0551
1,2014-04-15T04:00:08+00:00,71527559.0551
1,2014-04-15T05:00:08+00:00,71527559.0551
1,2014-04-15T06:00:08+00:00,71527559.0551
1,2014-04-15T07:00:08+00:00,71527559.0551
1,2014-04-15T08:00:08+00:00,71527559.0551
1,2014-04-15T09:00:09+00:00,71527559.0551
1,2014-04-15T10:00:09+00:00,71527559.0551
1,2014-04-15T11:00:09+00:00,71527559.0551
1,2014-04-15T12:00:09+00:00,71527559.0551
1,2014-04-15T13:00:09+00:00,71527559.0551
1,2014-04-15T14:00:09+00:00,71527559.0551
1,2014-04-15T15:00:09+00:00,71527559.0551
1,2014-04-15T16:00:09+00:00,71527559.0551
1,2014-04-15T17:02:45+00:00,71527559.0551
1,2014-04-15T17:13:17+00:00,66360236.2205
1,2014-04-15T17:13:17+00:00,66409448.8189
1,2014-04-15T17:31:48+00:00,65031496.063
1,2014-04-15T17:31:48+00:00,65080708.6614
1,2014-04-15T18:00:05+00:00,66311023.622
1,2014-04-15T19:00:05+00:00,66064960.6299
1,2014-04-15T19:00:05+00:00,66114173.2283
1,2014-04-15T20:00:05+00:00,65917322.8346
1,2014-04-15T20:00:05+00:00,65966535.4331
1,2014-04-15T21:00:05+00:00,65671259.8425
1,2014-04-15T21:00:05+00:00,65720472.4409
1,2014-04-15T21:37:44+00:00,71527559.0551
1,2014-04-15T22:37:44+00:00,71527559.0551
1,2014-04-15T23:37:44+00:00,71527559.0551
1,2014-04-16T00:37:44+00:00,71527559.0551
1,2014-04-16T01:37:44+00:00,71527559.0551
1,2014-04-16T02:37:44+00:00,71527559.0551
1,2014-04-16T03:37:45+00:00,71527559.0551
1,2014-04-16T04:37:45+00:00,71527559.0551
1,2014-04-16T05:37:45+00:00,71527559.0551
1,2014-04-16T06:37:45+00:00,71527559.0551
1,2014-04-16T07:37:45+00:00,71527559.0551
1,2014-04-16T08:37:45+00:00,71527559.0551
1,2014-04-16T09:37:45+00:00,71527559.0551
1,2014-04-16T10:37:45+00:00,71527559.0551
1,2014-04-16T11:37:46+00:00,71527559.0551
1,2014-04-16T12:37:46+00:00,71527559.0551
1,2014-04-16T13:37:46+00:00,71527559.0551
1,2014-04-16T14:37:46+00:00,71527559.0551
1,2014-04-16T15:37:46+00:00,71527559.0551
1,2014-04-16T16:37:46+00:00,71527559.0551
1,2014-04-16T17:37:46+00:00,71527559.0551
1,2014-04-16T18:00:08+00:00,71527559.0551
1,2014-04-16T19:00:08+00:00,71527559.0551
1,2014-04-16T20:00:08+00:00,71527559.0551
1,2014-04-16T21:00:08+00:00,71527559.0551
1,2014-04-16T22:00:08+00:00,71527559.0551
1,2014-04-16T23:00:08+00:00,71527559.0551
1,2014-04-17T00:00:09+00:00,71527559.0551
1,2014-04-17T01:00:09+00:00,71527559.0551
1,2014-04-17T02:00:09+00:00,71527559.0551
1,2014-04-17T03:00:09+00:00,71527559.0551
1,2014-04-17T04:00:09+00:00,71527559.0551
1,2014-04-17T05:00:09+00:00,71527559.0551
1,2014-04-17T06:00:09+00:00,71527559.0551
1,2014-04-17T07:00:09+00:00,71527559.0551
1,2014-04-17T08:00:10+00:00,71527559.0551
1,2014-04-17T09:00:10+00:00,71527559.0551
1,2014-04-17T10:00:10+00:00,71527559.0551
1,2014-04-17T11:00:10+00:00,71527559.0551
1,2014-04-17T12:00:10+00:00,71527559.0551
1,2014-04-17T13:00:10+00:00,71527559.0551
1,2014-04-17T14:00:10+00:00,71527559.0551
1,2014-04-17T15:00:10+00:00,71527559.0551
1,2014-04-17T16:00:11+00:00,71527559.0551
1,2014-04-17T17:00:11+00:00,71527559.0551
1,2014-04-17T18:00:07+00:00,71527559.0551
1,2014-04-17T19:00:07+00:00,71527559.0551
1,2014-04-17T20:00:07+00:00,71527559.0551
1,2014-04-17T21:00:07+00:00,71527559.0551
1,2014-04-17T22:00:07+00:00,71527559.0551
1,2014-04-17T23:00:08+00:00,71527559.0551
1,2014-04-18T00:00:08+00:00,71527559.0551
1,2014-04-18T01:00:08+00:00,71527559.0551
1,2014-04-18T02:00:08+00:00,71527559.0551
1,2014-04-18T03:00:08+00:00,71527559.0551
1,2014-04-18T04:00:08+00:00,71527559.0551
1,2014-04-18T05:00:08+00:00,71527559.0551
1,2014-04-18T06:00:08+00:00,71527559.0551
1,2014-04-18T07:00:09+00:00,71527559.0551
1,2014-04-18T08:00:09+00:00,71527559.0551
1,2014-04-18T09:00:09+00:00,71527559.0551
1,2014-04-18T10:00:09+00:00,71527559.0551
1,2014-04-18T11:00:09+00:00,71527559.0551
1,2014-04-18T12:00:09+00:00,71527559.0551
1,2014-04-18T13:00:09+00:00,71527559.0551
1,2014-04-18T14:00:09+00:00,71527559.0551
1,2014-04-18T15:00:09+00:00,71527559.0551
1,2014-04-18T16:00:10+00:00,71527559.0551
1,2014-04-18T17:00:10+00:00,71527559.0551
1,2014-04-18T18:00:07+00:00,71527559.0551
1,2014-04-18T19:00:07+00:00,71527559.0551
1,2014-04-18T20:00:07+00:00,71527559.0551
1,2014-04-18T21:00:07+00:00,71527559.0551
1,2014-04-18T22:00:07+00:00,71527559.0551
1,2014-04-18T23:00:08+00:00,71527559.0551
1,2014-04-19T00:00:08+00:00,71527559.0551
1,2014-04-19T01:00:08+00:00,71527559.0551
1,2014-04-19T02:00:08+00:00,71527559.0551
1,2014-04-19T03:00:08+00:00,71527559.0551
1,2014-04-19T04:00:08+00:00,71527559.0551
1,2014-04-19T05:00:08+00:00,71527559.0551
1,2014-04-19T06:00:08+00:00,71527559.0551
